payment_id,invoice_id,customer_id,payment_date,payment_amount,payment_status,days_to_pay,payment_method
172077,173522,24013,,0.0,unpaid,,
172078,173523,24013,2026-04-05,29.0,paid,4.0,ach
172079,173524,24013,2026-05-06,29.0,paid,5.0,card
172080,173525,24013,,0.0,unpaid,,
172081,173526,24015,,0.0,unpaid,,
172082,173527,24015,2024-02-08,189.0,paid,7.0,card
172083,173528,24015,2024-03-02,199.0,paid,1.0,wire
172084,173529,24015,2024-04-10,199.0,paid,9.0,ach
172085,173530,24015,2024-05-26,199.0,paid,25.0,wire
172086,173531,24015,2024-06-15,199.0,paid,14.0,card
172087,173532,24015,2024-07-27,199.0,paid,26.0,card
172088,173533,24015,2024-08-12,199.0,paid,11.0,ach
172089,173534,24015,2024-09-12,199.0,paid,11.0,wire
172090,173535,24015,2024-10-21,199.0,paid,20.0,card
172091,173536,24015,2024-11-24,199.0,paid,23.0,wire
172092,173537,24015,2024-12-12,199.0,paid,11.0,ach
172093,173538,24015,2025-01-29,199.0,paid,28.0,card
172094,173539,24015,2025-02-07,199.0,paid,6.0,wire
172095,173540,24015,2025-03-12,199.0,paid,11.0,wire
172096,173541,24015,2025-05-05,199.0,late_paid,34.0,wire
172097,173542,24015,2025-05-21,199.0,paid,20.0,card
172098,173543,24015,2025-06-27,199.0,paid,26.0,card
172099,173544,24015,2025-07-11,199.0,paid,10.0,ach
172100,173545,24015,2025-09-03,199.0,late_paid,33.0,ach
172101,173546,24015,2025-09-11,199.0,paid,10.0,ach
172102,173547,24015,,0.0,unpaid,,
172103,173548,24015,2025-11-22,199.0,paid,21.0,ach
172104,173549,24015,2025-12-27,199.0,paid,26.0,ach
172105,173550,24015,2026-01-18,199.0,paid,17.0,ach
172106,173551,24015,2026-02-17,199.0,paid,16.0,card
172107,173552,24015,2026-03-31,199.0,paid,30.0,card
172108,173553,24015,,0.0,unpaid,,
172109,173554,24015,2026-05-30,199.0,paid,29.0,card
172110,173555,24015,2026-06-02,199.0,paid,1.0,ach
172111,173556,24021,2026-01-24,29.0,paid,23.0,card
172112,173557,24021,2026-02-03,19.0,paid,2.0,wire
172113,173558,24021,2026-03-17,29.0,paid,16.0,card
172114,173559,24021,2026-04-12,29.0,paid,11.0,card
172115,173560,24021,2026-05-12,29.0,paid,11.0,wire
172116,173561,24021,,0.0,unpaid,,
172117,173562,24117,2024-01-18,199.0,paid,17.0,card
172118,173563,24117,2024-02-12,199.0,paid,11.0,card
172119,173564,24117,2024-03-18,199.0,paid,17.0,card
172120,173565,24117,2024-04-18,199.0,paid,17.0,card
172121,173566,24117,2024-05-02,199.0,paid,1.0,card
172122,173567,24117,2024-06-20,199.0,paid,19.0,card
172123,173568,24117,2024-08-07,199.0,late_paid,37.0,ach
172124,173569,24117,2024-08-11,199.0,paid,10.0,ach
172125,173570,24117,2024-09-11,199.0,paid,10.0,card
172126,173571,24117,2024-10-26,199.0,paid,25.0,ach
172127,173572,24117,2024-11-02,199.0,paid,1.0,card
172128,173573,24117,2024-12-29,199.0,paid,28.0,card
172129,173574,24117,2025-02-07,199.0,late_paid,37.0,card
172130,173575,24117,2025-03-01,199.0,paid,28.0,ach
172131,173576,24117,2025-03-28,199.0,paid,27.0,ach
172132,173577,24117,,0.0,unpaid,,
172133,173578,24117,2025-05-23,199.0,paid,22.0,card
172134,173579,24117,2025-06-05,199.0,paid,4.0,card
172135,173580,24117,2025-07-24,199.0,paid,23.0,card
172136,173581,24117,2025-08-07,199.0,paid,6.0,card
172137,173582,24117,2025-10-08,199.0,late_paid,37.0,card
172138,173583,24117,2025-10-17,199.0,paid,16.0,ach
172139,173584,24117,2025-11-16,199.0,paid,15.0,card
172140,173585,24117,2025-12-09,189.0,paid,8.0,card
172141,173586,24117,2026-01-04,199.0,paid,3.0,ach
172142,173587,24117,2026-02-21,199.0,paid,20.0,wire
172143,173588,24117,2026-03-19,199.0,paid,18.0,ach
172144,173589,24117,,0.0,unpaid,,
172145,173590,24117,2026-06-03,199.0,late_paid,33.0,card
172146,173591,24117,2026-06-21,199.0,paid,20.0,wire
172147,173592,24123,2024-02-10,29.0,late_paid,40.0,card
172148,173593,24123,2024-02-19,29.0,paid,18.0,card
172149,173594,24123,2024-03-23,29.0,paid,22.0,card
172150,173595,24123,2024-04-16,29.0,paid,15.0,card
172151,173596,24123,2024-05-15,29.0,paid,14.0,card
172152,173597,24123,,0.0,unpaid,,
172153,173598,24123,2024-07-22,29.0,paid,21.0,ach
172154,173599,24123,2024-08-22,29.0,paid,21.0,card
172155,173600,24123,2024-09-22,29.0,paid,21.0,ach
172156,173601,24123,2024-10-05,29.0,paid,4.0,card
172157,173602,24123,2024-11-23,29.0,paid,22.0,ach
172158,173603,24123,,0.0,unpaid,,
172159,173604,24123,2025-01-20,29.0,paid,19.0,wire
172160,173605,24123,2025-02-02,29.0,paid,1.0,card
172161,173606,24123,2025-03-05,29.0,paid,4.0,card
172162,173607,24123,2025-05-15,29.0,late_paid,44.0,ach
172163,173608,24123,2025-05-03,29.0,paid,2.0,card
172164,173609,24123,2025-06-04,29.0,paid,3.0,card
172165,173610,24123,2025-07-16,29.0,paid,15.0,card
172166,173611,24123,2025-08-18,29.0,paid,17.0,card
172167,173612,24123,2025-09-20,29.0,paid,19.0,card
172168,173613,24123,2025-10-15,29.0,paid,14.0,card
172169,173614,24123,2025-11-10,29.0,paid,9.0,card
172170,173615,24123,2025-12-27,29.0,paid,26.0,ach
172171,173616,24123,2026-01-14,29.0,paid,13.0,ach
172172,173617,24123,2026-02-02,29.0,paid,1.0,card
172173,173618,24123,2026-04-13,29.0,late_paid,43.0,wire
172174,173619,24123,2026-04-08,29.0,paid,7.0,wire
172175,173620,24123,2026-05-08,29.0,paid,7.0,card
172176,173621,24123,2026-06-21,29.0,paid,20.0,ach
172177,173622,24124,2024-01-30,29.0,paid,29.0,wire
172178,173623,24124,2024-03-15,29.0,late_paid,43.0,card
172179,173624,24124,2024-03-02,29.0,paid,1.0,ach
172180,173625,24124,2024-04-30,29.0,paid,29.0,card
172181,173626,24124,2024-05-24,29.0,paid,23.0,ach
172182,173627,24124,2024-06-14,29.0,paid,13.0,card
172183,173628,24124,2024-07-25,29.0,paid,24.0,card
172184,173629,24124,,0.0,unpaid,,
172185,173630,24124,2024-10-01,29.0,paid,30.0,ach
172186,173631,24124,2024-10-24,29.0,paid,23.0,card
172187,173632,24124,2024-11-20,29.0,paid,19.0,card
172188,173633,24124,,0.0,unpaid,,
172189,173634,24124,2025-01-09,39.0,paid,8.0,card
172190,173635,24124,2025-02-03,29.0,paid,2.0,card
172191,173636,24124,2025-03-29,29.0,paid,28.0,ach
172192,173637,24124,2025-04-22,29.0,paid,21.0,ach
172193,173638,24124,2025-05-21,29.0,paid,20.0,wire
172194,173639,24124,2025-06-02,29.0,paid,1.0,wire
172195,173640,24124,2025-07-29,29.0,paid,28.0,card
172196,173641,24124,2025-08-08,29.0,paid,7.0,ach
172197,173642,24124,2025-09-18,19.0,paid,17.0,ach
172198,173643,24124,2025-10-24,29.0,paid,23.0,card
172199,173644,24124,2025-11-05,29.0,paid,4.0,card
172200,173645,24124,2025-12-26,29.0,paid,25.0,ach
172201,173646,24124,2026-01-21,29.0,paid,20.0,card
172202,173647,24124,2026-02-11,29.0,paid,10.0,wire
172203,173648,24124,2026-03-14,29.0,paid,13.0,card
172204,173649,24124,2026-04-20,29.0,paid,19.0,wire
172205,173650,24124,2026-05-21,29.0,paid,20.0,wire
172206,173651,24124,2026-06-05,29.0,paid,4.0,card
172207,173652,24203,2024-03-13,199.0,paid,12.0,ach
172208,173653,24203,2024-04-22,199.0,paid,21.0,card
172209,173654,24203,2024-05-04,199.0,paid,3.0,wire
172210,173655,24203,2024-06-09,199.0,paid,8.0,card
172211,173656,24203,2024-07-05,199.0,paid,4.0,card
172212,173657,24203,2024-08-05,199.0,paid,4.0,wire
172213,173658,24203,2024-09-11,199.0,paid,10.0,card
172214,173659,24203,2024-11-09,199.0,late_paid,39.0,ach
172215,173660,24203,2024-11-15,189.0,paid,14.0,card
172216,173661,24203,2024-12-19,189.0,paid,18.0,ach
172217,173662,24203,2025-01-19,199.0,paid,18.0,card
172218,173663,24203,2025-02-12,199.0,paid,11.0,ach
172219,173664,24203,2025-03-22,199.0,paid,21.0,card
172220,173665,24203,2025-05-01,199.0,paid,30.0,wire
172221,173666,24203,2025-06-10,189.0,late_paid,40.0,ach
172222,173667,24203,2025-06-25,199.0,paid,24.0,card
172223,173668,24203,2025-07-13,199.0,paid,12.0,wire
172224,173669,24203,2025-08-13,199.0,paid,12.0,card
172225,173670,24203,2025-09-18,199.0,paid,17.0,ach
172226,173671,24203,,0.0,unpaid,,
172227,173672,24203,2025-12-02,199.0,late_paid,31.0,card
172228,173673,24203,2025-12-04,189.0,paid,3.0,card
172229,173674,24203,2026-01-15,199.0,paid,14.0,card
172230,173675,24203,,0.0,unpaid,,
172231,173676,24203,2026-03-04,199.0,paid,3.0,wire
172232,173677,24203,2026-04-15,199.0,paid,14.0,wire
172233,173678,24203,2026-05-26,199.0,paid,25.0,wire
172234,173679,24203,2026-06-11,199.0,paid,10.0,card
172235,173680,24204,2025-05-25,79.0,paid,24.0,card
172236,173681,24204,2025-06-06,79.0,paid,5.0,card
172237,173682,24204,2025-07-22,69.0,paid,21.0,ach
172238,173683,24204,2025-08-02,79.0,paid,1.0,card
172239,173684,24204,2025-09-29,79.0,paid,28.0,card
172240,173685,24204,2025-10-30,79.0,paid,29.0,ach
172241,173686,24204,2025-11-12,69.0,paid,11.0,ach
172242,173687,24204,2025-12-25,79.0,paid,24.0,ach
172243,173688,24204,2026-01-23,79.0,paid,22.0,card
172244,173689,24204,2026-02-28,79.0,paid,27.0,card
172245,173690,24204,2026-03-27,79.0,paid,26.0,card
172246,173691,24204,2026-05-05,69.0,late_paid,34.0,card
172247,173692,24204,2026-05-27,69.0,paid,26.0,card
172248,173693,24204,2026-06-14,79.0,paid,13.0,card
172249,173694,24227,2024-03-14,29.0,paid,13.0,card
172250,173695,24227,2024-04-10,29.0,paid,9.0,card
172251,173696,24227,,0.0,unpaid,,
172252,173697,24227,2024-06-27,29.0,paid,26.0,card
172253,173698,24227,2024-07-08,29.0,paid,7.0,ach
172254,173699,24227,2024-08-03,29.0,paid,2.0,card
172255,173700,24227,2024-09-25,29.0,paid,24.0,card
172256,173701,24227,2024-10-28,29.0,paid,27.0,ach
172257,173702,24227,2024-11-04,29.0,paid,3.0,ach
172258,173703,24227,2024-12-03,29.0,paid,2.0,card
172259,173704,24227,,0.0,unpaid,,
172260,173705,24227,,0.0,unpaid,,
172261,173706,24227,2025-03-19,29.0,paid,18.0,card
172262,173707,24227,2025-04-04,29.0,paid,3.0,card
172263,173708,24227,,0.0,unpaid,,
172264,173709,24227,2025-06-05,29.0,paid,4.0,card
172265,173710,24227,2025-07-16,29.0,paid,15.0,ach
172266,173711,24227,2025-08-08,29.0,paid,7.0,card
172267,173712,24227,2025-09-03,19.0,paid,2.0,card
172268,173713,24227,,0.0,unpaid,,
172269,173714,24227,2025-11-24,29.0,paid,23.0,card
172270,173715,24227,2025-12-04,29.0,paid,3.0,card
172271,173716,24227,2026-01-25,29.0,paid,24.0,ach
172272,173717,24227,2026-02-16,29.0,paid,15.0,card
172273,173718,24227,2026-03-25,29.0,paid,24.0,ach
172274,173719,24227,2026-04-04,29.0,paid,3.0,ach
172275,173720,24227,2026-05-26,29.0,paid,25.0,ach
172276,173721,24227,2026-06-25,29.0,paid,24.0,card
172277,173722,24385,,0.0,unpaid,,
172278,173723,24385,2024-02-11,199.0,paid,10.0,card
172279,173724,24385,2024-03-31,189.0,paid,30.0,wire
172280,173725,24385,2024-04-15,199.0,paid,14.0,card
172281,173726,24385,2024-06-09,199.0,late_paid,39.0,card
172282,173727,24385,2024-06-07,199.0,paid,6.0,wire
172283,173728,24385,2024-07-12,189.0,paid,11.0,card
172284,173729,24385,2024-08-09,199.0,paid,8.0,card
172285,173730,24385,2024-09-28,199.0,paid,27.0,wire
172286,173731,24385,2024-10-20,189.0,paid,19.0,card
172287,173732,24385,2024-11-02,199.0,paid,1.0,card
172288,173733,24385,2024-12-29,199.0,paid,28.0,ach
172289,173734,24385,2025-01-24,199.0,paid,23.0,card
172290,173735,24385,2025-02-10,189.0,paid,9.0,card
172291,173736,24385,2025-03-19,199.0,paid,18.0,card
172292,173737,24385,2025-04-03,189.0,paid,2.0,card
172293,173738,24385,2025-05-09,199.0,paid,8.0,ach
172294,173739,24385,2025-07-13,199.0,late_paid,42.0,card
172295,173740,24385,2025-07-17,199.0,paid,16.0,card
172296,173741,24385,2025-08-13,199.0,paid,12.0,ach
172297,173742,24385,2025-09-08,199.0,paid,7.0,ach
172298,173743,24385,,0.0,unpaid,,
172299,173744,24385,2025-11-26,199.0,paid,25.0,ach
172300,173745,24385,2025-12-03,199.0,paid,2.0,ach
172301,173746,24385,2026-01-21,199.0,paid,20.0,card
172302,173747,24385,2026-02-22,199.0,paid,21.0,wire
172303,173748,24385,2026-03-16,199.0,paid,15.0,ach
172304,173749,24385,2026-04-21,199.0,paid,20.0,card
172305,173750,24385,2026-06-07,199.0,late_paid,37.0,card
172306,173751,24385,,0.0,unpaid,,
172307,173752,24425,2024-01-16,79.0,paid,15.0,card
172308,173753,24425,2024-02-29,79.0,paid,28.0,card
172309,173754,24425,2024-03-29,79.0,paid,28.0,card
172310,173755,24425,2024-04-19,79.0,paid,18.0,card
172311,173756,24425,2024-05-18,79.0,paid,17.0,card
172312,173757,24425,2024-07-09,79.0,late_paid,38.0,card
172313,173758,24425,2024-07-29,79.0,paid,28.0,card
172314,173759,24425,,0.0,unpaid,,
172315,173760,24425,2024-09-02,79.0,paid,1.0,wire
172316,173761,24425,2024-10-25,79.0,paid,24.0,ach
172317,173762,24425,2024-11-15,79.0,paid,14.0,ach
172318,173763,24425,2024-12-17,79.0,paid,16.0,ach
172319,173764,24425,2025-01-10,79.0,paid,9.0,card
172320,173765,24425,2025-02-27,89.0,paid,26.0,card
172321,173766,24425,2025-03-07,79.0,paid,6.0,ach
172322,173767,24425,2025-04-14,79.0,paid,13.0,card
172323,173768,24425,2025-06-12,79.0,late_paid,42.0,card
172324,173769,24425,2025-06-05,79.0,paid,4.0,card
172325,173770,24425,2025-07-26,79.0,paid,25.0,ach
172326,173771,24425,2025-08-25,79.0,paid,24.0,ach
172327,173772,24425,2025-09-20,79.0,paid,19.0,ach
172328,173773,24425,2025-10-03,79.0,paid,2.0,wire
172329,173774,24425,2025-11-09,69.0,paid,8.0,wire
172330,173775,24425,2025-12-09,89.0,paid,8.0,wire
172331,173776,24425,2026-01-30,79.0,paid,29.0,card
172332,173777,24425,2026-02-24,79.0,paid,23.0,card
172333,173778,24425,2026-03-02,79.0,paid,1.0,card
172334,173779,24425,2026-04-18,79.0,paid,17.0,card
172335,173780,24425,2026-05-24,89.0,paid,23.0,wire
172336,173781,24425,2026-06-22,79.0,paid,21.0,ach
172337,173782,24432,2024-01-31,29.0,paid,30.0,card
172338,173783,24432,2024-02-17,29.0,paid,16.0,card
172339,173784,24432,,0.0,unpaid,,
172340,173785,24432,,0.0,unpaid,,
172341,173786,24432,2024-05-06,29.0,paid,5.0,card
172342,173787,24432,2024-06-30,29.0,paid,29.0,card
172343,173788,24432,2024-07-22,29.0,paid,21.0,ach
172344,173789,24432,2024-08-27,29.0,paid,26.0,card
172345,173790,24432,2024-09-16,29.0,paid,15.0,card
172346,173791,24432,2024-10-07,29.0,paid,6.0,ach
172347,173792,24432,2024-11-25,29.0,paid,24.0,card
172348,173793,24432,2024-12-04,29.0,paid,3.0,card
172349,173794,24432,2025-01-05,29.0,paid,4.0,card
172350,173795,24432,2025-02-21,29.0,paid,20.0,ach
172351,173796,24432,,0.0,unpaid,,
172352,173797,24432,2025-04-26,29.0,paid,25.0,card
172353,173798,24432,2025-05-19,29.0,paid,18.0,wire
172354,173799,24432,2025-07-11,29.0,late_paid,40.0,ach
172355,173800,24432,2025-07-10,29.0,paid,9.0,card
172356,173801,24432,2025-08-26,29.0,paid,25.0,wire
172357,173802,24432,2025-09-25,29.0,paid,24.0,ach
172358,173803,24432,2025-10-27,29.0,paid,26.0,ach
172359,173804,24432,2025-11-15,29.0,paid,14.0,card
172360,173805,24432,2025-12-06,29.0,paid,5.0,ach
172361,173806,24432,2026-01-27,29.0,paid,26.0,card
172362,173807,24432,2026-02-07,29.0,paid,6.0,card
172363,173808,24432,2026-03-31,29.0,paid,30.0,ach
172364,173809,24432,2026-04-22,29.0,paid,21.0,card
172365,173810,24432,2026-05-28,29.0,paid,27.0,card
172366,173811,24432,2026-06-17,29.0,paid,16.0,wire
172367,173812,24439,,0.0,unpaid,,
172368,173813,24439,2025-03-19,79.0,paid,18.0,ach
172369,173814,24439,2025-04-29,79.0,paid,28.0,card
172370,173815,24439,2025-05-14,79.0,paid,13.0,card
172371,173816,24439,2025-06-10,79.0,paid,9.0,ach
172372,173817,24439,2025-07-30,79.0,paid,29.0,ach
172373,173818,24439,2025-08-25,79.0,paid,24.0,card
172374,173819,24439,2025-09-17,79.0,paid,16.0,card
172375,173820,24439,2025-10-10,79.0,paid,9.0,ach
172376,173821,24439,2025-11-09,79.0,paid,8.0,wire
172377,173822,24439,2025-12-24,79.0,paid,23.0,ach
172378,173823,24439,2026-01-12,79.0,paid,11.0,card
172379,173824,24439,2026-02-08,79.0,paid,7.0,card
172380,173825,24439,2026-03-13,79.0,paid,12.0,card
172381,173826,24439,2026-04-11,79.0,paid,10.0,card
172382,173827,24439,2026-05-18,79.0,paid,17.0,card
172383,173828,24439,2026-06-20,69.0,paid,19.0,wire
172384,173829,24443,2024-11-04,199.0,paid,3.0,card
172385,173830,24443,2024-12-25,199.0,paid,24.0,card
172386,173831,24443,2025-01-09,199.0,paid,8.0,wire
172387,173832,24443,2025-03-01,199.0,paid,28.0,ach
172388,173833,24443,2025-03-14,199.0,paid,13.0,wire
172389,173834,24443,2025-04-26,199.0,paid,25.0,ach
172390,173835,24443,2025-05-25,199.0,paid,24.0,card
172391,173836,24443,2025-06-07,199.0,paid,6.0,wire
172392,173837,24443,2025-07-19,189.0,paid,18.0,ach
172393,173838,24443,2025-08-25,199.0,paid,24.0,wire
172394,173839,24443,2025-09-04,199.0,paid,3.0,ach
172395,173840,24443,2025-10-17,189.0,paid,16.0,wire
172396,173841,24443,2025-11-14,209.0,paid,13.0,wire
172397,173842,24443,2025-12-14,199.0,paid,13.0,card
172398,173843,24443,2026-01-08,199.0,paid,7.0,wire
172399,173844,24443,2026-03-02,209.0,paid,29.0,wire
172400,173845,24443,2026-03-09,199.0,paid,8.0,card
172401,173846,24443,2026-04-26,199.0,paid,25.0,ach
172402,173847,24443,2026-05-27,199.0,paid,26.0,ach
172403,173848,24443,2026-06-15,199.0,paid,14.0,card
172404,173849,24480,2024-01-02,199.0,paid,1.0,ach
172405,173850,24480,2024-02-20,199.0,paid,19.0,card
172406,173851,24480,2024-03-25,199.0,paid,24.0,wire
172407,173852,24480,2024-04-13,199.0,paid,12.0,card
172408,173853,24480,2024-05-15,199.0,paid,14.0,card
172409,173854,24480,,0.0,unpaid,,
172410,173855,24480,2024-07-04,199.0,paid,3.0,card
172411,173856,24480,2024-08-15,199.0,paid,14.0,ach
172412,173857,24480,2024-10-01,199.0,paid,30.0,ach
172413,173858,24480,2024-10-28,199.0,paid,27.0,card
172414,173859,24480,2024-11-09,199.0,paid,8.0,card
172415,173860,24480,2024-12-11,199.0,paid,10.0,card
172416,173861,24480,2025-01-06,199.0,paid,5.0,ach
172417,173862,24480,2025-02-03,199.0,paid,2.0,ach
172418,173863,24480,2025-03-22,199.0,paid,21.0,ach
172419,173864,24480,2025-04-25,199.0,paid,24.0,wire
172420,173865,24480,2025-05-07,199.0,paid,6.0,card
172421,173866,24480,2025-06-14,199.0,paid,13.0,card
172422,173867,24480,2025-07-09,199.0,paid,8.0,card
172423,173868,24480,2025-09-11,199.0,late_paid,41.0,ach
172424,173869,24480,2025-10-01,199.0,paid,30.0,ach
172425,173870,24480,2025-10-05,199.0,paid,4.0,card
172426,173871,24480,2025-11-14,189.0,paid,13.0,card
172427,173872,24480,2025-12-02,199.0,paid,1.0,ach
172428,173873,24480,2026-01-09,199.0,paid,8.0,ach
172429,173874,24480,2026-02-23,199.0,paid,22.0,card
172430,173875,24480,2026-04-06,199.0,late_paid,36.0,card
172431,173876,24480,2026-04-13,199.0,paid,12.0,card
172432,173877,24480,,0.0,unpaid,,
172433,173878,24480,2026-06-28,189.0,paid,27.0,card
172434,173879,24510,2025-04-25,29.0,paid,24.0,ach
172435,173880,24510,2025-05-29,29.0,paid,28.0,card
172436,173881,24510,,0.0,unpaid,,
172437,173882,24510,2025-07-10,29.0,paid,9.0,card
172438,173883,24510,2025-08-29,29.0,paid,28.0,card
172439,173884,24510,2025-09-12,29.0,paid,11.0,card
172440,173885,24510,2025-10-29,29.0,paid,28.0,card
172441,173886,24510,2025-11-10,29.0,paid,9.0,card
172442,173887,24510,2025-12-03,29.0,paid,2.0,ach
172443,173888,24510,2026-01-06,29.0,paid,5.0,ach
172444,173889,24510,2026-02-21,29.0,paid,20.0,card
172445,173890,24510,2026-03-10,19.0,paid,9.0,ach
172446,173891,24510,2026-04-03,29.0,paid,2.0,card
172447,173892,24510,2026-05-29,29.0,paid,28.0,ach
172448,173893,24510,2026-06-10,29.0,paid,9.0,ach
172449,173894,24519,2026-02-06,29.0,paid,5.0,ach
172450,173895,24519,2026-03-09,29.0,paid,8.0,ach
172451,173896,24519,2026-04-04,29.0,paid,3.0,ach
172452,173897,24519,2026-05-03,29.0,paid,2.0,ach
172453,173898,24519,2026-06-07,29.0,paid,6.0,card
172454,173899,24702,2024-04-05,29.0,paid,4.0,card
172455,173900,24702,2024-05-20,29.0,paid,19.0,card
172456,173901,24702,2024-06-29,29.0,paid,28.0,card
172457,173902,24702,2024-07-22,29.0,paid,21.0,ach
172458,173903,24702,2024-08-30,19.0,paid,29.0,card
172459,173904,24702,2024-09-24,29.0,paid,23.0,wire
172460,173905,24702,2024-10-15,29.0,paid,14.0,ach
172461,173906,24702,2024-11-20,29.0,paid,19.0,ach
172462,173907,24702,2024-12-06,29.0,paid,5.0,ach
172463,173908,24702,2025-01-19,29.0,paid,18.0,card
172464,173909,24702,2025-02-16,29.0,paid,15.0,card
172465,173910,24702,2025-03-11,29.0,paid,10.0,card
172466,173911,24702,2025-04-03,29.0,paid,2.0,card
172467,173912,24702,2025-05-23,29.0,paid,22.0,ach
172468,173913,24702,2025-06-24,29.0,paid,23.0,card
172469,173914,24702,2025-07-18,29.0,paid,17.0,card
172470,173915,24702,2025-09-12,29.0,late_paid,42.0,card
172471,173916,24702,2025-09-22,29.0,paid,21.0,card
172472,173917,24702,2025-10-29,29.0,paid,28.0,card
172473,173918,24702,2025-11-14,39.0,paid,13.0,wire
172474,173919,24702,2025-12-11,29.0,paid,10.0,wire
172475,173920,24702,2026-02-15,19.0,late_paid,45.0,card
172476,173921,24702,2026-02-22,29.0,paid,21.0,wire
172477,173922,24702,2026-04-08,29.0,late_paid,38.0,card
172478,173923,24702,2026-04-05,29.0,paid,4.0,ach
172479,173924,24702,2026-05-02,39.0,paid,1.0,ach
172480,173925,24702,2026-07-10,29.0,late_paid,39.0,ach
172481,173926,24898,2024-01-14,19.0,paid,13.0,card
172482,173927,24898,2024-02-24,29.0,paid,23.0,ach
172483,173928,24898,2024-03-02,29.0,paid,1.0,ach
172484,173929,24898,2024-05-16,29.0,late_paid,45.0,card
172485,173930,24898,2024-05-19,29.0,paid,18.0,ach
172486,173931,24898,2024-06-07,29.0,paid,6.0,card
172487,173932,24898,2024-07-28,29.0,paid,27.0,card
172488,173933,24898,2024-08-25,29.0,paid,24.0,card
172489,173934,24898,2024-09-24,29.0,paid,23.0,ach
172490,173935,24898,,0.0,unpaid,,
172491,173936,24898,2024-11-10,29.0,paid,9.0,ach
172492,173937,24898,2024-12-12,29.0,paid,11.0,card
172493,173938,24898,2025-01-06,19.0,paid,5.0,card
172494,173939,24898,,0.0,unpaid,,
172495,173940,24898,2025-03-10,29.0,paid,9.0,card
172496,173941,24898,2025-04-30,29.0,paid,29.0,card
172497,173942,24898,2025-05-25,29.0,paid,24.0,card
172498,173943,24898,2025-06-22,29.0,paid,21.0,card
172499,173944,24898,2025-07-11,29.0,paid,10.0,ach
172500,173945,24898,2025-08-11,29.0,paid,10.0,card
172501,173946,24898,2025-09-11,29.0,paid,10.0,card
172502,173947,24898,2025-10-23,29.0,paid,22.0,card
172503,173948,24898,2025-11-08,29.0,paid,7.0,wire
172504,173949,24898,2025-12-09,29.0,paid,8.0,wire
172505,173950,24898,2026-01-29,29.0,paid,28.0,card
172506,173951,24898,2026-02-12,29.0,paid,11.0,ach
172507,173952,24898,2026-03-08,29.0,paid,7.0,card
172508,173953,24898,2026-04-02,29.0,paid,1.0,card
172509,173954,24898,2026-05-11,29.0,paid,10.0,ach
172510,173955,24898,2026-06-08,29.0,paid,7.0,ach
172511,173956,24910,2024-02-11,29.0,paid,10.0,wire
172512,173957,24910,2024-03-12,29.0,paid,11.0,card
172513,173958,24910,2024-04-22,29.0,paid,21.0,ach
172514,173959,24910,,0.0,unpaid,,
172515,173960,24910,2024-06-22,19.0,paid,21.0,card
172516,173961,24910,2024-07-19,29.0,paid,18.0,card
172517,173962,24910,2024-08-08,29.0,paid,7.0,card
172518,173963,24910,2024-09-29,29.0,paid,28.0,wire
172519,173964,24910,,0.0,unpaid,,
172520,173965,24910,2024-11-30,29.0,paid,29.0,card
172521,173966,24910,2024-12-19,29.0,paid,18.0,card
172522,173967,24910,2025-01-02,29.0,paid,1.0,ach
172523,173968,24910,2025-02-19,29.0,paid,18.0,card
172524,173969,24910,2025-03-17,29.0,paid,16.0,card
172525,173970,24910,2025-04-15,29.0,paid,14.0,wire
172526,173971,24910,2025-05-22,29.0,paid,21.0,card
172527,173972,24910,2025-06-19,29.0,paid,18.0,ach
172528,173973,24910,2025-07-05,29.0,paid,4.0,ach
172529,173974,24910,2025-08-09,29.0,paid,8.0,ach
172530,173975,24910,2025-09-29,29.0,paid,28.0,wire
172531,173976,24910,2025-10-10,29.0,paid,9.0,card
172532,173977,24910,2025-11-28,29.0,paid,27.0,ach
172533,173978,24910,2025-12-29,29.0,paid,28.0,ach
172534,173979,24910,2026-01-02,29.0,paid,1.0,ach
172535,173980,24910,2026-02-12,29.0,paid,11.0,wire
172536,173981,24910,2026-03-22,29.0,paid,21.0,wire
172537,173982,24910,2026-04-18,29.0,paid,17.0,card
172538,173983,24910,,0.0,unpaid,,
172539,173984,24910,2026-06-16,29.0,paid,15.0,card
172540,173985,24952,2024-01-17,79.0,paid,16.0,card
172541,173986,24952,2024-03-01,79.0,paid,29.0,ach
172542,173987,24952,2024-03-25,79.0,paid,24.0,card
172543,173988,24952,2024-04-14,79.0,paid,13.0,card
172544,173989,24952,2024-05-19,79.0,paid,18.0,card
172545,173990,24952,2024-06-29,79.0,paid,28.0,ach
172546,173991,24952,2024-07-17,79.0,paid,16.0,card
172547,173992,24952,2024-08-22,79.0,paid,21.0,card
172548,173993,24952,2024-09-06,79.0,paid,5.0,wire
172549,173994,24952,2024-10-30,79.0,paid,29.0,ach
172550,173995,24952,2024-11-07,79.0,paid,6.0,ach
172551,173996,24952,2024-12-13,79.0,paid,12.0,card
172552,173997,24952,2025-01-28,69.0,paid,27.0,card
172553,173998,24952,2025-02-18,69.0,paid,17.0,ach
172554,173999,24952,2025-03-09,79.0,paid,8.0,card
172555,174000,24952,2025-04-23,79.0,paid,22.0,ach
172556,174001,24952,2025-05-24,79.0,paid,23.0,ach
172557,174002,24952,2025-06-10,79.0,paid,9.0,card
172558,174003,24952,2025-07-25,79.0,paid,24.0,card
