subscription_id,customer_id,plan_tier,subscription_start,subscription_status
46446,46446,Starter,2023-12-16,trial_only
46447,46447,Starter,2025-03-23,trial_only
46448,46448,Growth,2025-02-15,trial_only
46449,46449,Business,2023-11-13,trial_only
46450,46450,Business,2024-08-01,trial_only
46451,46451,Growth,2025-11-09,active
46452,46452,Business,2025-01-10,trial_only
46453,46453,Growth,2024-11-24,trial_only
46454,46454,Growth,2023-02-14,active
46455,46455,Business,2025-01-05,active
46456,46456,Growth,2024-10-11,trial_only
46457,46457,Growth,2023-06-15,active
46458,46458,Starter,2025-08-28,trial_only
46459,46459,Growth,2025-06-17,trial_only
46460,46460,Starter,2025-11-17,trial_only
46461,46461,Growth,2023-05-05,trial_only
46462,46462,Starter,2025-12-12,trial_only
46463,46463,Starter,2025-04-01,trial_only
46464,46464,Business,2024-02-22,trial_only
46465,46465,Business,2024-12-07,trial_only
46466,46466,Starter,2024-03-15,trial_only
46467,46467,Starter,2023-05-17,active
46468,46468,Growth,2023-04-17,trial_only
46469,46469,Starter,2023-02-11,trial_only
46470,46470,Business,2025-07-22,active
46471,46471,Growth,2023-02-03,trial_only
46472,46472,Business,2023-12-17,trial_only
46473,46473,Growth,2024-02-08,active
46474,46474,Business,2023-04-18,trial_only
46475,46475,Starter,2023-10-04,trial_only
46476,46476,Growth,2023-02-25,trial_only
46477,46477,Business,2025-02-05,trial_only
46478,46478,Starter,2023-03-04,trial_only
46479,46479,Starter,2024-09-11,trial_only
46480,46480,Business,2023-09-28,trial_only
46481,46481,Starter,2024-07-13,trial_only
46482,46482,Business,2023-08-22,trial_only
46483,46483,Starter,2023-04-27,trial_only
46484,46484,Growth,2025-07-05,trial_only
46485,46485,Starter,2023-11-13,trial_only
46486,46486,Starter,2025-10-25,trial_only
46487,46487,Starter,2025-12-10,trial_only
46488,46488,Starter,2024-03-18,trial_only
46489,46489,Business,2023-05-30,trial_only
46490,46490,Business,2024-08-14,trial_only
46491,46491,Starter,2023-11-27,trial_only
46492,46492,Growth,2024-01-18,trial_only
46493,46493,Business,2023-09-11,trial_only
46494,46494,Starter,2024-12-12,trial_only
46495,46495,Starter,2023-02-13,trial_only
46496,46496,Growth,2023-08-08,active
46497,46497,Growth,2023-09-04,trial_only
46498,46498,Growth,2025-07-11,trial_only
46499,46499,Starter,2025-05-19,trial_only
46500,46500,Starter,2024-09-28,trial_only
46501,46501,Growth,2024-08-29,trial_only
46502,46502,Growth,2023-12-17,trial_only
46503,46503,Starter,2024-02-09,trial_only
46504,46504,Growth,2023-03-08,active
46505,46505,Growth,2024-07-05,trial_only
46506,46506,Starter,2023-07-02,trial_only
46507,46507,Growth,2025-08-04,trial_only
46508,46508,Business,2025-08-28,trial_only
46509,46509,Starter,2024-01-01,trial_only
46510,46510,Starter,2024-06-13,active
46511,46511,Business,2024-10-29,trial_only
46512,46512,Starter,2024-03-22,trial_only
46513,46513,Starter,2025-09-16,trial_only
46514,46514,Business,2025-04-22,trial_only
46515,46515,Growth,2023-01-17,trial_only
46516,46516,Business,2025-09-07,trial_only
46517,46517,Growth,2024-07-15,cancelled
46518,46518,Starter,2025-04-13,cancelled
46519,46519,Growth,2023-05-03,trial_only
46520,46520,Starter,2024-10-01,active
46521,46521,Starter,2023-03-12,active
46522,46522,Growth,2023-02-24,trial_only
46523,46523,Growth,2024-06-03,trial_only
46524,46524,Growth,2025-09-14,trial_only
46525,46525,Starter,2024-12-14,trial_only
46526,46526,Starter,2023-01-27,trial_only
46527,46527,Starter,2023-09-07,trial_only
46528,46528,Growth,2025-07-19,trial_only
46529,46529,Starter,2024-03-14,trial_only
46530,46530,Starter,2023-10-17,trial_only
46531,46531,Starter,2024-09-09,trial_only
46532,46532,Business,2025-12-03,cancelled
46533,46533,Starter,2024-06-29,active
46534,46534,Starter,2024-10-18,cancelled
46535,46535,Growth,2024-03-14,trial_only
46536,46536,Growth,2024-04-08,trial_only
46537,46537,Growth,2026-01-21,trial_only
46538,46538,Growth,2024-06-18,trial_only
46539,46539,Growth,2025-12-01,trial_only
46540,46540,Starter,2025-07-29,trial_only
46541,46541,Growth,2024-11-10,trial_only
46542,46542,Starter,2024-07-29,active
46543,46543,Growth,2025-06-01,trial_only
46544,46544,Starter,2024-09-20,trial_only
46545,46545,Growth,2023-11-27,active
46546,46546,Growth,2023-03-29,trial_only
46547,46547,Business,2025-12-03,trial_only
46548,46548,Growth,2026-03-10,trial_only
46549,46549,Starter,2026-02-16,trial_only
46550,46550,Business,2024-10-19,trial_only
46551,46551,Starter,2026-02-07,trial_only
46552,46552,Business,2023-06-23,trial_only
46553,46553,Starter,2024-12-07,trial_only
46554,46554,Growth,2023-05-31,trial_only
46555,46555,Business,2023-09-07,trial_only
46556,46556,Starter,2025-02-16,trial_only
46557,46557,Growth,2023-10-24,trial_only
46558,46558,Growth,2024-02-18,active
46559,46559,Starter,2024-04-20,active
46560,46560,Starter,2023-07-18,trial_only
46561,46561,Growth,2024-09-04,cancelled
46562,46562,Business,2023-05-17,trial_only
46563,46563,Growth,2023-11-29,trial_only
46564,46564,Growth,2023-06-05,trial_only
46565,46565,Starter,2024-07-26,active
46566,46566,Growth,2025-03-02,trial_only
46567,46567,Growth,2023-12-25,trial_only
46568,46568,Starter,2025-07-22,trial_only
46569,46569,Starter,2023-01-27,trial_only
46570,46570,Starter,2024-07-21,trial_only
46571,46571,Growth,2024-03-18,trial_only
46572,46572,Growth,2024-06-21,trial_only
46573,46573,Starter,2024-11-04,trial_only
46574,46574,Starter,2024-04-02,trial_only
46575,46575,Growth,2023-03-29,active
46576,46576,Starter,2025-12-07,trial_only
46577,46577,Starter,2023-06-12,trial_only
46578,46578,Business,2023-12-12,trial_only
46579,46579,Starter,2023-12-30,active
46580,46580,Business,2024-10-13,trial_only
46581,46581,Starter,2024-10-12,trial_only
46582,46582,Business,2026-03-08,trial_only
46583,46583,Starter,2025-02-01,cancelled
46584,46584,Starter,2025-04-25,trial_only
46585,46585,Starter,2024-10-30,trial_only
46586,46586,Business,2023-03-10,trial_only
46587,46587,Starter,2024-03-16,active
46588,46588,Business,2025-08-06,trial_only
46589,46589,Growth,2023-04-08,trial_only
46590,46590,Starter,2024-09-24,trial_only
46591,46591,Starter,2024-01-23,trial_only
46592,46592,Starter,2025-05-04,trial_only
46593,46593,Growth,2025-05-14,trial_only
46594,46594,Business,2023-11-03,trial_only
46595,46595,Starter,2025-11-13,trial_only
46596,46596,Business,2025-01-04,trial_only
46597,46597,Growth,2025-02-26,trial_only
46598,46598,Growth,2024-10-31,trial_only
46599,46599,Growth,2025-07-23,trial_only
46600,46600,Starter,2024-06-09,trial_only
46601,46601,Starter,2026-01-07,trial_only
46602,46602,Growth,2024-05-24,trial_only
46603,46603,Starter,2025-10-15,trial_only
46604,46604,Growth,2025-12-22,trial_only
46605,46605,Growth,2025-08-11,trial_only
46606,46606,Business,2023-12-23,trial_only
46607,46607,Starter,2025-01-04,trial_only
46608,46608,Growth,2024-04-03,trial_only
46609,46609,Starter,2023-10-05,active
46610,46610,Growth,2023-06-10,trial_only
46611,46611,Business,2023-05-23,trial_only
46612,46612,Starter,2025-02-27,active
46613,46613,Starter,2024-10-01,trial_only
46614,46614,Starter,2023-10-10,trial_only
46615,46615,Starter,2025-09-15,trial_only
46616,46616,Growth,2023-11-13,active
46617,46617,Business,2025-12-27,trial_only
46618,46618,Growth,2026-01-05,trial_only
46619,46619,Growth,2025-07-12,trial_only
46620,46620,Business,2024-05-14,trial_only
46621,46621,Starter,2024-03-11,trial_only
46622,46622,Starter,2025-01-01,trial_only
46623,46623,Starter,2026-02-02,trial_only
46624,46624,Starter,2024-08-19,trial_only
46625,46625,Growth,2025-03-05,trial_only
46626,46626,Growth,2023-12-26,trial_only
46627,46627,Starter,2024-03-24,trial_only
46628,46628,Growth,2024-07-27,active
46629,46629,Growth,2024-06-26,cancelled
46630,46630,Starter,2024-01-16,trial_only
46631,46631,Growth,2023-07-29,trial_only
46632,46632,Growth,2025-10-25,active
46633,46633,Starter,2025-09-25,trial_only
46634,46634,Growth,2023-09-06,trial_only
46635,46635,Starter,2024-09-05,trial_only
46636,46636,Starter,2023-03-20,cancelled
46637,46637,Starter,2024-05-07,trial_only
46638,46638,Business,2025-08-17,active
46639,46639,Business,2025-08-21,trial_only
46640,46640,Growth,2024-12-09,active
46641,46641,Starter,2026-03-15,trial_only
46642,46642,Starter,2023-09-11,trial_only
46643,46643,Business,2023-06-04,trial_only
46644,46644,Starter,2024-07-18,trial_only
46645,46645,Starter,2023-04-16,cancelled
46646,46646,Starter,2024-11-20,trial_only
46647,46647,Starter,2023-12-21,active
46648,46648,Growth,2024-04-14,active
46649,46649,Growth,2025-05-08,trial_only
46650,46650,Business,2023-03-26,trial_only
46651,46651,Starter,2025-08-05,trial_only
46652,46652,Starter,2025-09-26,trial_only
46653,46653,Starter,2025-11-13,active
46654,46654,Starter,2024-12-23,trial_only
46655,46655,Starter,2025-11-07,trial_only
46656,46656,Growth,2023-10-11,cancelled
46657,46657,Business,2025-11-10,trial_only
46658,46658,Business,2024-02-04,trial_only
46659,46659,Starter,2025-07-04,trial_only
46660,46660,Business,2025-09-23,trial_only
46661,46661,Growth,2023-04-21,trial_only
46662,46662,Starter,2024-09-30,trial_only
46663,46663,Starter,2023-05-20,cancelled
46664,46664,Business,2024-07-21,trial_only
46665,46665,Growth,2025-08-18,active
46666,46666,Starter,2024-01-19,trial_only
46667,46667,Growth,2023-01-22,trial_only
46668,46668,Growth,2023-10-19,active
46669,46669,Starter,2023-07-27,active
46670,46670,Growth,2023-06-24,active
46671,46671,Growth,2024-05-17,trial_only
46672,46672,Starter,2025-09-21,trial_only
46673,46673,Growth,2023-09-19,trial_only
46674,46674,Starter,2023-01-21,trial_only
46675,46675,Business,2024-07-21,trial_only
46676,46676,Starter,2023-02-17,trial_only
46677,46677,Starter,2025-09-11,trial_only
46678,46678,Business,2025-10-14,trial_only
46679,46679,Growth,2025-02-08,trial_only
46680,46680,Starter,2023-05-01,trial_only
46681,46681,Growth,2025-08-18,trial_only
46682,46682,Starter,2024-10-14,trial_only
46683,46683,Growth,2026-01-10,trial_only
46684,46684,Growth,2023-01-19,trial_only
46685,46685,Business,2023-03-10,trial_only
46686,46686,Business,2025-09-21,trial_only
46687,46687,Starter,2023-03-01,trial_only
46688,46688,Growth,2025-05-16,trial_only
46689,46689,Starter,2023-07-05,trial_only
46690,46690,Business,2024-04-09,trial_only
46691,46691,Business,2024-01-17,trial_only
46692,46692,Growth,2025-07-06,trial_only
46693,46693,Growth,2023-11-22,trial_only
46694,46694,Starter,2024-11-22,trial_only
46695,46695,Growth,2023-08-07,trial_only
46696,46696,Starter,2023-09-23,trial_only
46697,46697,Growth,2026-01-14,trial_only
46698,46698,Growth,2023-09-27,trial_only
46699,46699,Starter,2023-05-24,trial_only
46700,46700,Starter,2024-06-12,active
46701,46701,Starter,2024-01-01,trial_only
46702,46702,Business,2023-04-09,trial_only
46703,46703,Business,2026-03-07,trial_only
46704,46704,Growth,2025-04-27,active
46705,46705,Starter,2024-06-13,active
46706,46706,Starter,2024-04-26,trial_only
46707,46707,Starter,2024-01-28,active
46708,46708,Growth,2023-04-29,trial_only
46709,46709,Growth,2025-08-15,active
46710,46710,Business,2024-07-23,trial_only
46711,46711,Starter,2025-04-09,trial_only
46712,46712,Growth,2024-06-16,trial_only
46713,46713,Business,2024-06-16,trial_only
46714,46714,Growth,2023-04-26,trial_only
46715,46715,Growth,2023-08-23,trial_only
46716,46716,Starter,2023-06-02,trial_only
46717,46717,Starter,2024-11-13,trial_only
46718,46718,Business,2023-10-04,trial_only
46719,46719,Starter,2024-08-22,trial_only
46720,46720,Starter,2023-10-22,trial_only
46721,46721,Starter,2026-01-25,active
46722,46722,Growth,2023-12-05,trial_only
46723,46723,Starter,2024-03-19,trial_only
46724,46724,Growth,2024-06-04,trial_only
46725,46725,Starter,2024-04-30,active
46726,46726,Business,2025-03-06,active
46727,46727,Business,2025-09-12,active
46728,46728,Starter,2024-08-24,active
46729,46729,Growth,2023-06-11,trial_only
46730,46730,Starter,2023-06-25,trial_only
46731,46731,Starter,2025-01-02,trial_only
46732,46732,Growth,2024-07-25,trial_only
46733,46733,Growth,2023-11-23,active
46734,46734,Starter,2023-09-01,active
46735,46735,Growth,2026-02-12,trial_only
46736,46736,Starter,2024-03-08,trial_only
46737,46737,Business,2023-03-26,active
46738,46738,Business,2025-02-16,trial_only
46739,46739,Business,2025-02-12,trial_only
46740,46740,Starter,2023-11-21,trial_only
46741,46741,Growth,2025-04-27,trial_only
46742,46742,Business,2023-11-12,trial_only
46743,46743,Growth,2025-12-04,trial_only
46744,46744,Starter,2026-01-22,trial_only
46745,46745,Growth,2025-05-05,trial_only
46746,46746,Starter,2023-11-28,active
46747,46747,Starter,2023-08-24,trial_only
46748,46748,Business,2023-05-25,trial_only
46749,46749,Starter,2025-02-12,trial_only
46750,46750,Growth,2023-03-24,trial_only
46751,46751,Business,2023-06-11,cancelled
46752,46752,Business,2024-04-27,trial_only
46753,46753,Starter,2023-01-20,trial_only
46754,46754,Growth,2024-08-22,active
46755,46755,Growth,2023-08-15,trial_only
46756,46756,Growth,2024-04-06,trial_only
46757,46757,Business,2024-01-19,trial_only
46758,46758,Growth,2023-03-15,trial_only
46759,46759,Business,2023-11-27,trial_only
46760,46760,Starter,2023-05-18,trial_only
46761,46761,Business,2024-08-29,active
46762,46762,Starter,2024-01-29,trial_only
46763,46763,Business,2026-02-15,active
46764,46764,Starter,2024-11-18,trial_only
46765,46765,Starter,2025-07-20,trial_only
46766,46766,Starter,2024-06-04,trial_only
46767,46767,Starter,2024-11-08,trial_only
46768,46768,Growth,2024-02-23,active
46769,46769,Growth,2025-09-24,trial_only
46770,46770,Starter,2024-07-29,active
46771,46771,Starter,2024-12-02,cancelled
46772,46772,Starter,2026-01-13,cancelled
46773,46773,Growth,2023-09-27,trial_only
46774,46774,Starter,2023-11-12,trial_only
46775,46775,Starter,2025-06-21,trial_only
46776,46776,Starter,2023-06-19,trial_only
46777,46777,Starter,2023-11-14,trial_only
46778,46778,Business,2023-09-17,trial_only
46779,46779,Starter,2023-10-30,active
46780,46780,Starter,2025-12-03,trial_only
46781,46781,Starter,2023-08-02,active
46782,46782,Starter,2023-03-09,active
46783,46783,Business,2026-02-05,active
46784,46784,Business,2024-03-30,trial_only
46785,46785,Business,2023-11-10,trial_only
46786,46786,Starter,2026-02-24,active
46787,46787,Starter,2026-02-03,trial_only
46788,46788,Business,2025-09-24,trial_only
46789,46789,Growth,2023-02-27,trial_only
46790,46790,Growth,2025-04-10,trial_only
46791,46791,Starter,2025-09-17,trial_only
46792,46792,Starter,2026-01-30,trial_only
46793,46793,Starter,2026-03-02,active
46794,46794,Growth,2023-02-03,cancelled
46795,46795,Starter,2023-03-08,trial_only
46796,46796,Starter,2025-02-04,cancelled
46797,46797,Business,2024-06-03,active
46798,46798,Growth,2025-06-23,trial_only
46799,46799,Starter,2024-05-04,trial_only
46800,46800,Starter,2023-12-30,trial_only
46801,46801,Starter,2023-05-13,trial_only
46802,46802,Starter,2024-10-28,trial_only
46803,46803,Starter,2023-06-30,trial_only
46804,46804,Starter,2023-06-05,trial_only
46805,46805,Business,2024-06-06,trial_only
46806,46806,Growth,2023-02-12,trial_only
46807,46807,Starter,2025-11-09,active
46808,46808,Business,2025-04-08,trial_only
46809,46809,Starter,2023-06-19,trial_only
46810,46810,Growth,2024-02-29,active
46811,46811,Starter,2025-02-11,trial_only
46812,46812,Business,2026-01-05,active
46813,46813,Business,2023-07-30,trial_only
46814,46814,Growth,2024-08-21,trial_only
46815,46815,Business,2023-04-15,cancelled
46816,46816,Starter,2024-10-16,trial_only
46817,46817,Starter,2024-02-15,active
46818,46818,Starter,2023-07-14,trial_only
46819,46819,Starter,2024-11-10,trial_only
46820,46820,Starter,2025-12-13,trial_only
46821,46821,Starter,2024-08-20,active
46822,46822,Starter,2023-04-02,trial_only
46823,46823,Growth,2025-03-17,active
46824,46824,Starter,2025-04-07,trial_only
46825,46825,Business,2025-03-01,trial_only
46826,46826,Starter,2026-03-14,trial_only
46827,46827,Starter,2023-12-04,trial_only
46828,46828,Starter,2024-11-11,trial_only
46829,46829,Starter,2024-07-18,trial_only
46830,46830,Starter,2025-12-31,trial_only
46831,46831,Growth,2026-01-15,active
46832,46832,Starter,2023-12-01,trial_only
46833,46833,Growth,2025-11-16,trial_only
46834,46834,Growth,2024-01-09,trial_only
46835,46835,Starter,2025-02-16,trial_only
46836,46836,Business,2025-12-07,active
46837,46837,Starter,2024-03-22,trial_only
46838,46838,Starter,2023-11-12,active
46839,46839,Starter,2023-03-31,trial_only
46840,46840,Business,2025-06-08,cancelled
46841,46841,Starter,2023-09-15,trial_only
46842,46842,Growth,2023-10-23,trial_only
46843,46843,Business,2024-06-25,trial_only
46844,46844,Starter,2024-06-20,active
46845,46845,Business,2023-10-14,trial_only
46846,46846,Growth,2024-01-31,active
46847,46847,Starter,2026-02-10,trial_only
46848,46848,Starter,2023-08-16,trial_only
46849,46849,Growth,2025-12-20,trial_only
46850,46850,Starter,2024-10-12,trial_only
46851,46851,Starter,2024-06-02,trial_only
46852,46852,Starter,2023-05-24,cancelled
46853,46853,Starter,2023-03-02,trial_only
46854,46854,Starter,2025-08-27,active
46855,46855,Growth,2024-04-21,trial_only
46856,46856,Growth,2024-04-04,trial_only
46857,46857,Starter,2025-09-20,trial_only
46858,46858,Starter,2025-03-01,trial_only
46859,46859,Growth,2024-07-21,trial_only
46860,46860,Growth,2024-07-24,trial_only
46861,46861,Starter,2024-10-17,trial_only
46862,46862,Starter,2023-05-06,trial_only
46863,46863,Growth,2025-11-03,trial_only
46864,46864,Business,2023-08-28,trial_only
46865,46865,Growth,2026-03-01,trial_only
46866,46866,Growth,2024-03-08,trial_only
46867,46867,Growth,2024-02-07,trial_only
46868,46868,Growth,2025-05-13,trial_only
46869,46869,Business,2024-03-13,active
46870,46870,Starter,2025-08-22,trial_only
46871,46871,Business,2024-02-29,trial_only
46872,46872,Starter,2025-03-20,trial_only
46873,46873,Starter,2025-07-24,trial_only
46874,46874,Starter,2025-03-22,active
46875,46875,Growth,2024-01-16,trial_only
46876,46876,Starter,2024-04-25,trial_only
46877,46877,Starter,2024-04-03,trial_only
46878,46878,Starter,2023-12-27,trial_only
46879,46879,Starter,2024-09-03,trial_only
46880,46880,Starter,2024-01-23,trial_only
46881,46881,Business,2023-12-03,trial_only
46882,46882,Starter,2023-08-29,trial_only
46883,46883,Starter,2026-02-25,trial_only
46884,46884,Starter,2023-02-02,trial_only
46885,46885,Business,2025-05-13,trial_only
46886,46886,Starter,2025-02-24,trial_only
46887,46887,Starter,2025-05-17,trial_only
46888,46888,Business,2024-09-01,active
46889,46889,Starter,2023-05-17,trial_only
46890,46890,Business,2023-01-26,trial_only
46891,46891,Growth,2023-07-15,trial_only
46892,46892,Starter,2024-03-03,trial_only
46893,46893,Growth,2024-02-07,trial_only
46894,46894,Starter,2023-08-23,active
46895,46895,Growth,2023-11-24,trial_only
46896,46896,Growth,2025-09-02,trial_only
46897,46897,Starter,2024-03-09,trial_only
46898,46898,Starter,2024-03-21,trial_only
46899,46899,Starter,2023-02-18,trial_only
46900,46900,Growth,2023-11-30,trial_only
46901,46901,Growth,2023-10-17,trial_only
46902,46902,Business,2023-10-08,trial_only
46903,46903,Business,2024-10-08,active
46904,46904,Growth,2024-11-28,trial_only
46905,46905,Growth,2024-07-20,trial_only
46906,46906,Starter,2023-07-17,trial_only
46907,46907,Starter,2024-04-01,trial_only
46908,46908,Starter,2024-05-19,trial_only
46909,46909,Starter,2025-12-21,trial_only
46910,46910,Starter,2025-09-14,cancelled
46911,46911,Growth,2023-11-04,trial_only
46912,46912,Starter,2023-04-04,trial_only
46913,46913,Growth,2024-09-17,trial_only
46914,46914,Starter,2025-07-02,active
46915,46915,Growth,2024-07-25,active
46916,46916,Growth,2024-09-05,active
46917,46917,Starter,2023-12-10,trial_only
46918,46918,Starter,2024-02-18,trial_only
46919,46919,Starter,2024-11-03,trial_only
46920,46920,Business,2023-01-18,active
46921,46921,Starter,2023-08-22,trial_only
46922,46922,Starter,2024-11-16,trial_only
46923,46923,Business,2023-11-10,trial_only
46924,46924,Starter,2024-11-12,trial_only
46925,46925,Business,2023-06-19,trial_only
46926,46926,Growth,2025-09-30,trial_only
46927,46927,Starter,2025-11-07,cancelled
46928,46928,Growth,2025-06-04,trial_only
46929,46929,Business,2024-10-29,trial_only
46930,46930,Growth,2025-05-29,trial_only
46931,46931,Starter,2026-01-03,trial_only
46932,46932,Business,2024-09-02,trial_only
46933,46933,Growth,2024-01-13,active
46934,46934,Starter,2025-05-13,trial_only
46935,46935,Starter,2025-06-24,trial_only
46936,46936,Starter,2024-06-16,trial_only
46937,46937,Business,2025-06-19,active
46938,46938,Starter,2024-04-07,trial_only
46939,46939,Growth,2024-05-18,trial_only
46940,46940,Growth,2025-10-17,trial_only
46941,46941,Starter,2025-10-30,trial_only
46942,46942,Business,2024-04-14,active
46943,46943,Growth,2025-08-19,trial_only
46944,46944,Starter,2023-12-04,trial_only
46945,46945,Starter,2025-06-02,trial_only
46946,46946,Growth,2025-10-09,trial_only
46947,46947,Growth,2025-03-17,trial_only
46948,46948,Growth,2023-12-02,trial_only
46949,46949,Growth,2026-03-12,trial_only
46950,46950,Business,2025-08-09,trial_only
46951,46951,Starter,2023-04-25,trial_only
46952,46952,Starter,2025-03-25,active
46953,46953,Growth,2023-12-08,trial_only
46954,46954,Starter,2023-09-14,trial_only
46955,46955,Business,2023-03-01,trial_only
46956,46956,Growth,2025-12-06,active
46957,46957,Business,2024-07-08,trial_only
46958,46958,Starter,2025-02-03,trial_only
46959,46959,Starter,2025-03-07,trial_only
46960,46960,Growth,2024-10-29,trial_only
46961,46961,Growth,2023-05-08,active
46962,46962,Business,2024-10-01,trial_only
46963,46963,Growth,2024-05-04,trial_only
46964,46964,Starter,2025-11-05,trial_only
46965,46965,Starter,2024-03-08,trial_only
46966,46966,Growth,2023-07-21,trial_only
46967,46967,Starter,2024-04-08,trial_only
46968,46968,Starter,2024-11-27,active
46969,46969,Growth,2025-09-19,trial_only
46970,46970,Business,2025-02-07,cancelled
46971,46971,Starter,2025-07-12,active
46972,46972,Starter,2023-02-07,active
46973,46973,Starter,2026-01-09,trial_only
46974,46974,Starter,2026-01-29,active
46975,46975,Growth,2025-08-04,trial_only
46976,46976,Starter,2024-12-27,trial_only
46977,46977,Growth,2026-01-30,trial_only
46978,46978,Starter,2023-12-09,trial_only
46979,46979,Starter,2025-05-21,trial_only
46980,46980,Starter,2025-09-01,trial_only
46981,46981,Growth,2023-09-07,trial_only
46982,46982,Growth,2025-02-27,trial_only
46983,46983,Starter,2025-06-07,trial_only
46984,46984,Starter,2025-10-13,trial_only
46985,46985,Growth,2025-10-21,trial_only
46986,46986,Starter,2023-08-31,trial_only
46987,46987,Starter,2023-04-07,trial_only
46988,46988,Business,2024-11-18,trial_only
46989,46989,Business,2023-07-23,trial_only
46990,46990,Business,2023-02-02,trial_only
46991,46991,Growth,2025-11-11,trial_only
46992,46992,Business,2024-02-19,trial_only
46993,46993,Starter,2025-01-19,active
46994,46994,Starter,2025-09-06,trial_only
46995,46995,Starter,2023-03-30,trial_only
46996,46996,Starter,2024-03-03,trial_only
46997,46997,Growth,2024-03-03,trial_only
46998,46998,Starter,2025-11-20,trial_only
46999,46999,Starter,2023-10-02,trial_only
47000,47000,Starter,2026-01-08,cancelled
47001,47001,Starter,2026-01-15,trial_only
47002,47002,Growth,2025-09-29,trial_only
47003,47003,Growth,2024-10-17,trial_only
47004,47004,Starter,2024-06-04,active
47005,47005,Growth,2026-03-15,trial_only
47006,47006,Starter,2025-02-07,trial_only
47007,47007,Growth,2023-03-22,trial_only
47008,47008,Starter,2025-04-19,trial_only
47009,47009,Starter,2025-06-11,trial_only
47010,47010,Business,2026-02-18,cancelled
47011,47011,Growth,2025-12-13,trial_only
47012,47012,Growth,2024-05-17,trial_only
47013,47013,Growth,2024-10-12,trial_only
47014,47014,Growth,2026-03-05,trial_only
47015,47015,Starter,2024-09-02,trial_only
47016,47016,Business,2023-08-12,trial_only
47017,47017,Starter,2025-02-28,trial_only
47018,47018,Starter,2025-08-23,trial_only
47019,47019,Starter,2023-05-07,trial_only
47020,47020,Starter,2024-08-17,trial_only
47021,47021,Starter,2025-06-25,trial_only
47022,47022,Growth,2025-01-18,trial_only
47023,47023,Business,2023-01-16,trial_only
47024,47024,Growth,2025-02-12,active
47025,47025,Growth,2026-01-19,trial_only
47026,47026,Growth,2024-02-20,cancelled
47027,47027,Business,2024-11-13,trial_only
47028,47028,Starter,2025-02-03,trial_only
47029,47029,Growth,2025-08-23,trial_only
47030,47030,Growth,2025-03-28,trial_only
47031,47031,Growth,2025-06-29,trial_only
47032,47032,Starter,2024-06-29,cancelled
47033,47033,Growth,2026-02-05,trial_only
47034,47034,Starter,2024-05-28,trial_only
47035,47035,Starter,2024-08-29,trial_only
47036,47036,Business,2025-02-25,trial_only
47037,47037,Business,2024-10-01,cancelled
47038,47038,Business,2023-05-10,trial_only
47039,47039,Business,2024-08-11,trial_only
47040,47040,Business,2025-05-15,trial_only
47041,47041,Business,2026-02-28,trial_only
47042,47042,Business,2026-02-20,active
47043,47043,Growth,2024-12-31,trial_only
47044,47044,Starter,2023-02-21,trial_only
47045,47045,Starter,2023-02-20,trial_only
47046,47046,Starter,2023-12-06,trial_only
47047,47047,Business,2024-10-19,trial_only
47048,47048,Business,2024-02-18,trial_only
47049,47049,Starter,2025-09-04,active
47050,47050,Business,2023-12-14,trial_only
47051,47051,Starter,2024-12-24,trial_only
47052,47052,Starter,2023-10-21,active
47053,47053,Business,2023-03-03,trial_only
47054,47054,Starter,2025-01-14,trial_only
47055,47055,Starter,2023-06-23,trial_only
47056,47056,Growth,2023-02-19,trial_only
47057,47057,Starter,2024-05-17,active
47058,47058,Starter,2025-04-19,trial_only
47059,47059,Starter,2024-06-08,trial_only
47060,47060,Business,2024-10-05,trial_only
47061,47061,Starter,2025-07-21,trial_only
47062,47062,Starter,2024-11-06,trial_only
47063,47063,Starter,2025-12-21,trial_only
47064,47064,Growth,2026-02-13,trial_only
47065,47065,Growth,2025-03-03,trial_only
47066,47066,Starter,2024-09-04,trial_only
47067,47067,Starter,2025-08-19,cancelled
47068,47068,Starter,2024-02-21,trial_only
47069,47069,Growth,2025-05-31,active
47070,47070,Starter,2025-10-09,trial_only
47071,47071,Starter,2023-11-05,trial_only
47072,47072,Business,2024-07-16,trial_only
47073,47073,Starter,2024-12-23,trial_only
47074,47074,Growth,2023-09-09,trial_only
47075,47075,Growth,2025-05-28,trial_only
47076,47076,Business,2025-05-06,trial_only
47077,47077,Starter,2025-01-31,trial_only
47078,47078,Starter,2023-12-11,trial_only
47079,47079,Growth,2024-04-18,trial_only
47080,47080,Growth,2025-11-17,trial_only
47081,47081,Starter,2023-07-19,active
47082,47082,Starter,2025-10-13,active
47083,47083,Starter,2023-04-07,trial_only
47084,47084,Starter,2023-11-24,trial_only
47085,47085,Starter,2025-08-15,trial_only
47086,47086,Starter,2024-06-21,trial_only
47087,47087,Growth,2025-07-13,cancelled
47088,47088,Business,2024-12-02,active
47089,47089,Starter,2023-04-28,trial_only
47090,47090,Growth,2025-03-12,trial_only
47091,47091,Starter,2024-12-25,active
47092,47092,Starter,2023-02-14,active
47093,47093,Growth,2024-06-27,trial_only
47094,47094,Growth,2025-01-30,trial_only
47095,47095,Growth,2025-07-15,trial_only
47096,47096,Starter,2023-12-05,trial_only
47097,47097,Growth,2025-03-26,trial_only
47098,47098,Growth,2024-06-04,trial_only
47099,47099,Starter,2025-02-07,trial_only
47100,47100,Growth,2025-03-04,trial_only
