subscription_id,event_date,event_type,mrr_change
37687,2026-07-15,churn,-79
37689,2026-01-23,new,29
37690,2025-12-03,new,79
37697,2023-09-01,new,29
37697,2024-02-28,churn,-29
37703,2024-03-01,new,199
37709,2024-03-11,new,29
37714,2026-02-06,new,199
37714,2026-08-05,churn,-199
37718,2023-02-28,new,29
37718,2023-08-27,churn,-29
37726,2025-10-25,new,29
37726,2026-04-23,churn,-29
37729,2025-02-12,new,29
37735,2023-09-16,new,29
37753,2025-11-02,new,29
37755,2024-08-24,new,29
37757,2026-03-16,new,79
37758,2024-10-18,new,79
37758,2025-01-16,contraction,-50
37766,2024-03-09,new,79
37774,2025-03-25,new,29
37774,2025-09-21,churn,-29
37783,2025-04-20,new,79
37792,2025-12-04,new,79
37792,2026-06-02,churn,-79
37793,2024-02-06,new,29
37802,2024-06-24,new,29
37811,2024-10-04,new,29
37814,2024-11-12,new,199
37819,2024-06-26,new,79
37827,2025-10-31,new,79
37827,2026-04-29,churn,-79
37829,2023-04-21,new,79
37831,2023-08-29,new,199
37832,2023-02-13,new,29
37835,2023-02-18,new,199
37835,2023-05-19,expansion,50
37836,2025-12-25,new,29
37836,2026-06-23,churn,-29
37852,2025-02-07,new,29
37859,2025-06-21,new,29
37867,2025-05-09,new,29
37867,2025-11-05,churn,-29
37868,2025-05-18,new,29
37879,2023-04-04,new,29
37879,2023-10-01,churn,-29
37880,2024-12-15,new,79
37890,2024-09-11,new,29
37897,2025-12-10,new,29
37899,2023-08-09,new,29
37899,2023-11-07,contraction,-50
37902,2026-02-02,new,29
37905,2023-06-01,new,79
37909,2025-03-23,new,79
37910,2024-08-23,new,29
37913,2024-01-14,new,199
37913,2024-07-12,churn,-199
37916,2024-02-02,new,29
37920,2025-12-11,new,79
37938,2025-10-01,new,79
37939,2023-05-16,new,79
37939,2023-08-14,contraction,-50
37940,2025-03-06,new,79
37946,2026-02-18,new,79
37948,2025-06-14,new,29
37948,2025-12-11,churn,-29
37960,2023-06-20,new,79
37964,2023-10-27,new,29
37964,2024-01-25,expansion,50
37970,2025-08-20,new,29
37970,2025-11-18,contraction,-50
37984,2025-12-24,new,79
37988,2026-01-09,new,29
38005,2025-03-10,new,79
38011,2024-05-04,new,29
38011,2024-10-31,churn,-29
38013,2023-09-18,new,29
38014,2024-07-02,new,29
38014,2024-12-29,churn,-29
38021,2023-06-21,new,29
38023,2023-04-14,new,29
38027,2023-11-11,new,79
38034,2024-05-07,new,29
38036,2025-12-11,new,29
38036,2026-03-11,contraction,-50
38038,2025-05-24,new,29
38039,2025-08-06,new,29
38045,2024-08-18,new,29
38050,2023-10-18,new,29
38058,2023-11-18,new,199
38078,2024-07-09,new,79
38082,2024-10-24,new,29
38083,2023-04-07,new,199
38095,2024-04-06,new,29
38101,2023-03-18,new,29
38112,2025-02-14,new,29
38112,2025-08-13,churn,-29
38127,2026-03-12,new,29
38129,2024-09-02,new,79
38133,2023-02-12,new,29
38139,2025-05-05,new,79
38139,2025-08-03,expansion,50
38145,2023-02-19,new,29
38145,2023-08-18,churn,-29
38146,2024-07-17,new,79
38149,2025-11-24,new,79
38158,2023-03-20,new,29
38170,2023-03-27,new,29
38178,2025-03-01,new,29
38180,2024-01-01,new,79
38188,2025-02-07,new,79
38202,2023-06-19,new,29
38207,2025-06-05,new,29
38208,2025-05-22,new,79
38217,2026-01-28,new,79
38217,2026-07-27,churn,-79
38218,2023-06-13,new,79
38225,2023-10-19,new,79
38225,2024-01-17,contraction,-50
38238,2023-02-02,new,199
38239,2023-02-07,new,199
38243,2024-04-19,new,29
38243,2024-10-16,churn,-29
38245,2024-08-20,new,29
38248,2023-01-22,new,29
38256,2025-05-26,new,79
38257,2024-04-09,new,29
38261,2023-12-17,new,29
38261,2024-06-14,churn,-29
38262,2025-07-04,new,29
38262,2025-12-31,churn,-29
38263,2024-02-12,new,29
38270,2025-01-19,new,79
38270,2025-07-18,churn,-79
38282,2023-11-26,new,79
38282,2024-05-24,churn,-79
38284,2024-06-09,new,79
38284,2024-12-06,churn,-79
38286,2025-02-14,new,29
38301,2025-08-29,new,199
38303,2025-06-06,new,79
38305,2023-10-02,new,29
38305,2024-03-30,churn,-29
38315,2023-09-07,new,29
38315,2023-12-06,expansion,50
38320,2024-11-18,new,79
38322,2024-12-09,new,29
38327,2025-04-07,new,79
38336,2024-01-16,new,29
38336,2024-07-14,churn,-29
38341,2023-09-02,new,79
38341,2023-12-01,expansion,50
38346,2025-12-20,new,29
38346,2026-06-18,churn,-29
38353,2023-07-09,new,79
38355,2025-06-09,new,79
38360,2025-03-10,new,29
38360,2025-06-08,contraction,-50
38363,2023-11-19,new,79
38363,2024-02-17,expansion,50
38363,2024-05-17,churn,-79
38365,2023-03-17,new,29
38372,2024-10-25,new,199
38372,2025-01-23,contraction,-50
38379,2025-01-09,new,79
38385,2024-03-25,new,79
38386,2024-09-14,new,29
38387,2023-11-30,new,199
38401,2025-09-29,new,79
38404,2024-03-14,new,199
38404,2024-09-10,churn,-199
38407,2024-06-12,new,79
38409,2025-02-13,new,79
38417,2025-03-14,new,29
38417,2025-06-12,contraction,-50
38419,2025-03-12,new,79
38422,2024-11-15,new,199
38428,2026-03-13,new,79
38428,2026-09-09,churn,-79
38433,2024-06-29,new,29
38433,2024-12-26,churn,-29
38439,2024-07-25,new,79
38439,2025-01-21,churn,-79
38451,2024-08-25,new,79
38458,2025-02-01,new,79
38458,2025-07-31,churn,-79
38460,2025-07-16,new,29
38460,2026-01-12,churn,-29
38465,2026-03-16,new,29
38474,2023-11-29,new,79
38476,2024-01-09,new,29
38476,2024-07-07,churn,-29
38477,2025-04-04,new,29
38479,2024-08-05,new,29
38480,2025-08-15,new,29
38480,2025-11-13,expansion,50
38480,2026-02-11,churn,-29
38488,2025-04-22,new,79
38488,2025-10-19,churn,-79
38493,2024-08-06,new,199
38495,2023-06-27,new,79
38504,2024-07-11,new,29
38507,2024-09-14,new,79
38508,2026-03-05,new,199
38510,2025-06-03,new,79
38514,2024-02-26,new,79
38515,2023-05-21,new,29
38515,2023-11-17,churn,-29
38516,2024-08-30,new,29
38518,2023-06-26,new,199
38520,2023-10-23,new,79
38539,2024-12-22,new,29
38548,2024-04-29,new,29
38548,2024-07-28,expansion,50
38550,2023-11-05,new,29
38560,2023-04-02,new,29
38560,2023-07-01,expansion,50
38566,2023-09-23,new,29
38567,2025-03-17,new,29
38567,2025-09-13,churn,-29
38572,2024-01-26,new,79
38576,2023-11-11,new,199
38577,2023-05-04,new,79
38583,2024-09-07,new,199
38583,2025-03-06,churn,-199
38584,2025-06-22,new,199
38584,2025-12-19,churn,-199
38587,2023-09-22,new,79
38587,2024-03-20,churn,-79
38588,2025-12-16,new,79
38590,2023-09-03,new,199
38605,2024-01-13,new,29
38607,2025-05-19,new,29
38610,2024-05-16,new,79
38612,2024-08-19,new,29
38612,2025-02-15,churn,-29
38624,2024-03-23,new,29
38629,2024-12-19,new,29
38629,2025-03-19,expansion,50
38632,2025-07-06,new,79
38648,2023-09-08,new,79
38648,2023-12-07,expansion,50
38654,2025-01-19,new,199
38656,2024-08-11,new,79
38658,2023-01-31,new,29
38658,2023-05-01,contraction,-50
38658,2023-07-30,churn,-29
38660,2024-10-23,new,79
38663,2024-11-29,new,79
38669,2025-11-11,new,199
38669,2026-05-10,churn,-199
38675,2025-10-26,new,199
38675,2026-01-24,contraction,-50
38676,2023-06-27,new,199
38679,2023-10-17,new,29
38681,2024-10-13,new,79
38687,2025-09-15,new,29
38687,2026-03-14,churn,-29
38688,2024-04-16,new,29
38688,2024-10-13,churn,-29
38699,2023-09-29,new,29
38700,2025-09-26,new,199
38703,2024-01-22,new,199
38703,2024-07-20,churn,-199
38709,2023-04-10,new,29
38709,2023-10-07,churn,-29
38711,2024-02-26,new,29
38711,2024-08-24,churn,-29
38713,2025-12-30,new,29
38713,2026-03-30,contraction,-50
38713,2026-06-28,churn,-29
38716,2024-01-12,new,79
38719,2024-09-26,new,79
38722,2024-04-03,new,29
38722,2024-09-30,churn,-29
38724,2024-04-30,new,29
38733,2023-12-13,new,29
38744,2025-09-03,new,79
38744,2026-03-02,churn,-79
38751,2025-03-19,new,29
38757,2026-01-30,new,29
38757,2026-07-29,churn,-29
38758,2023-08-29,new,29
38758,2024-02-25,churn,-29
38774,2025-01-29,new,29
38774,2025-07-28,churn,-29
38790,2024-06-11,new,29
38790,2024-09-09,expansion,50
38799,2025-04-06,new,29
38799,2025-07-05,expansion,50
38801,2024-10-27,new,79
38802,2024-04-07,new,79
38802,2024-10-04,churn,-79
38804,2024-02-07,new,79
38809,2025-03-26,new,29
38809,2025-09-22,churn,-29
38823,2023-05-18,new,79
38829,2024-06-27,new,29
38829,2024-09-25,expansion,50
38830,2024-02-01,new,79
38830,2024-05-01,expansion,50
38831,2025-01-26,new,79
38832,2025-11-15,new,79
38832,2026-02-13,expansion,50
38833,2026-01-04,new,29
38833,2026-07-03,churn,-29
38835,2023-03-26,new,79
38846,2025-02-16,new,29
38848,2025-06-16,new,79
38848,2025-09-14,contraction,-50
38851,2023-12-04,new,79
38857,2024-04-03,new,79
38860,2024-02-14,new,199
38860,2024-08-12,churn,-199
38862,2026-02-13,new,79
38865,2024-06-22,new,199
38871,2024-05-24,new,79
38878,2024-01-03,new,29
38880,2024-11-29,new,79
38887,2025-09-27,new,199
38892,2023-02-26,new,29
38906,2025-02-17,new,29
38906,2025-08-16,churn,-29
38908,2024-08-09,new,29
38908,2025-02-05,churn,-29
38931,2025-01-28,new,29
38934,2024-08-20,new,29
38936,2024-04-24,new,29
38936,2024-10-21,churn,-29
38946,2025-08-05,new,29
38946,2026-02-01,churn,-29
38953,2025-03-02,new,29
38957,2023-03-25,new,29
38957,2023-06-23,expansion,50
38967,2024-03-06,new,79
38969,2024-08-07,new,199
38969,2024-11-05,contraction,-50
38975,2025-11-18,new,79
38977,2023-11-12,new,79
38977,2024-05-10,churn,-79
38978,2025-04-19,new,29
38987,2024-07-21,new,199
38993,2023-03-03,new,29
38995,2023-08-05,new,79
39002,2025-06-08,new,199
39003,2023-02-24,new,29
39008,2025-09-03,new,199
39014,2024-03-05,new,199
39022,2025-01-16,new,199
39030,2023-04-29,new,79
39033,2024-05-09,new,199
39036,2025-07-17,new,79
39041,2024-02-24,new,29
39045,2025-01-08,new,29
39045,2025-07-07,churn,-29
39046,2024-11-26,new,29
39048,2023-01-17,new,29
39049,2025-12-17,new,29
39049,2026-03-17,contraction,-50
39050,2026-03-13,new,79
39054,2025-01-01,new,29
39056,2025-12-30,new,79
39056,2026-03-30,expansion,50
39058,2025-01-26,new,29
39062,2025-08-20,new,199
39062,2026-02-16,churn,-199
39064,2023-08-12,new,29
39072,2025-07-26,new,79
39078,2025-07-12,new,29
39078,2026-01-08,churn,-29
39090,2024-08-16,new,29
39093,2025-07-11,new,29
39097,2024-11-02,new,79
39102,2024-07-13,new,29
39102,2025-01-09,churn,-29
39104,2024-10-19,new,79
39106,2025-11-13,new,79
39109,2024-12-05,new,79
39110,2023-07-19,new,199
39119,2025-06-30,new,29
39119,2025-09-28,contraction,-50
39119,2025-12-27,churn,-29
39126,2025-05-03,new,79
39127,2023-08-31,new,29
39138,2024-08-09,new,79
39139,2025-04-04,new,79
39139,2025-10-01,churn,-79
39145,2023-11-11,new,29
39145,2024-02-09,contraction,-50
39156,2023-05-13,new,29
39158,2023-08-25,new,29
39158,2023-11-23,contraction,-50
39159,2023-06-24,new,29
39159,2023-12-21,churn,-29
39163,2025-03-28,new,199
39163,2025-06-26,contraction,-50
39170,2025-12-20,new,79
39173,2026-03-15,new,79
39173,2026-06-13,contraction,-50
39183,2026-02-06,new,79
39183,2026-05-07,contraction,-50
39189,2025-05-04,new,199
39189,2025-08-02,contraction,-50
39191,2023-09-20,new,29
39196,2025-07-07,new,29
39197,2024-03-04,new,79
39212,2023-12-25,new,29
39212,2024-03-24,expansion,50
39213,2023-05-11,new,79
39216,2025-12-15,new,79
39216,2026-06-13,churn,-79
39219,2025-09-28,new,29
39219,2026-03-27,churn,-29
39226,2024-04-16,new,79
39228,2024-06-16,new,79
39228,2024-12-13,churn,-79
39232,2024-02-27,new,29
39232,2024-08-25,churn,-29
39240,2026-02-24,new,199
39240,2026-08-23,churn,-199
39241,2023-08-04,new,29
39241,2023-11-02,contraction,-50
39265,2024-03-31,new,199
39265,2024-06-29,contraction,-50
39280,2026-03-11,new,29
39280,2026-09-07,churn,-29
39281,2024-04-15,new,79
39293,2023-05-26,new,29
39304,2024-09-05,new,79
39304,2024-12-04,contraction,-50
39307,2024-11-10,new,29
39311,2023-09-03,new,29
39317,2026-01-18,new,79
39319,2025-04-30,new,29
39325,2024-05-14,new,29
39335,2023-02-28,new,29
39339,2023-07-09,new,199
39351,2024-01-24,new,29
39356,2024-11-03,new,199
39356,2025-02-01,expansion,50
39357,2023-09-02,new,199
39357,2024-02-29,churn,-199
39364,2023-04-25,new,199
39364,2023-10-22,churn,-199
39370,2026-03-03,new,79
39379,2023-02-04,new,79
39379,2023-05-05,expansion,50
39380,2024-04-04,new,29
39385,2024-11-27,new,29
39386,2025-09-10,new,79
39389,2024-05-07,new,79
39392,2024-02-27,new,79
39400,2024-07-23,new,79
39410,2026-01-11,new,79
39427,2025-05-11,new,29
39429,2024-09-20,new,79
39430,2023-11-01,new,29
39432,2026-02-14,new,79
39438,2023-09-11,new,29
39438,2023-12-10,contraction,-50
39440,2025-05-17,new,79
39441,2025-09-08,new,29
39441,2025-12-07,contraction,-50
39441,2026-03-07,churn,-29
39452,2023-11-13,new,199
39455,2025-11-26,new,199
39460,2024-12-25,new,199
39465,2025-10-31,new,29
39465,2026-04-29,churn,-29
39471,2023-10-16,new,79
39475,2025-03-27,new,29
39477,2024-01-13,new,79
39477,2024-07-11,churn,-79
39484,2023-06-01,new,29
39485,2026-01-01,new,199
39488,2023-07-03,new,79
39489,2024-09-26,new,199
39489,2025-03-25,churn,-199
39499,2023-05-17,new,79
39499,2023-08-15,expansion,50
39513,2025-08-14,new,79
39513,2026-02-10,churn,-79
39529,2023-05-13,new,29
39529,2023-08-11,contraction,-50
39535,2024-03-11,new,29
39539,2024-06-10,new,199
39548,2023-06-04,new,199
39548,2023-09-02,contraction,-50
39562,2023-03-17,new,29
39564,2025-05-04,new,79
39564,2025-08-02,expansion,50
39564,2025-10-31,churn,-79
39565,2025-11-24,new,29
39568,2024-12-03,new,29
39568,2025-06-01,churn,-29
39575,2024-07-22,new,79
39578,2023-09-01,new,29
39578,2023-11-30,contraction,-50
39584,2024-01-04,new,29
39584,2024-07-02,churn,-29
39600,2026-03-11,new,79
39602,2023-06-24,new,199
39602,2023-12-21,churn,-199
39614,2023-05-24,new,79
39623,2023-03-02,new,29
39637,2024-03-21,new,79
39637,2024-09-17,churn,-79
39638,2024-12-14,new,29
39650,2025-05-24,new,29
39650,2025-11-20,churn,-29
39652,2023-06-09,new,79
39652,2023-09-07,contraction,-50
39656,2025-05-24,new,29
39656,2025-08-22,contraction,-50
39674,2024-06-11,new,29
39678,2025-05-26,new,79
39678,2025-11-22,churn,-79
39680,2026-02-17,new,199
39682,2024-06-01,new,29
39687,2025-08-23,new,79
39709,2023-04-11,new,29
39709,2023-07-10,expansion,50
39711,2024-09-13,new,29
39719,2025-11-06,new,79
39725,2024-07-06,new,29
39739,2025-01-10,new,79
39739,2025-07-09,churn,-79
39740,2023-05-19,new,79
39742,2024-09-16,new,79
39747,2023-05-21,new,79
39749,2023-10-25,new,29
39749,2024-04-22,churn,-29
39750,2023-02-14,new,199
39756,2025-08-30,new,79
39756,2026-02-26,churn,-79
39763,2023-10-01,new,79
39766,2024-03-18,new,29
39769,2024-04-09,new,79
39771,2023-11-10,new,199
39774,2025-04-06,new,79
39775,2023-01-20,new,29
39778,2025-08-02,new,199
39778,2025-10-31,expansion,50
39778,2026-01-29,churn,-199
39780,2023-12-27,new,79
39780,2024-03-26,contraction,-50
39787,2023-10-26,new,199
39792,2025-06-30,new,199
39793,2023-08-25,new,29
39793,2023-11-23,contraction,-50
39810,2023-03-26,new,199
39811,2025-04-17,new,79
39816,2025-03-15,new,29
39816,2025-06-13,expansion,50
39820,2024-08-31,new,29
39820,2024-11-29,expansion,50
39823,2024-05-28,new,29
39823,2024-11-24,churn,-29
39826,2025-07-29,new,79
39837,2025-10-17,new,29
39840,2025-02-02,new,29
39842,2023-04-19,new,79
39843,2023-12-31,new,199
39850,2024-07-15,new,199
39852,2024-07-27,new,199
39857,2024-11-03,new,29
39865,2024-03-15,new,29
39868,2024-09-05,new,29
39868,2024-12-04,expansion,50
39868,2025-03-04,churn,-29
39869,2023-11-23,new,29
39874,2025-03-13,new,29
39875,2024-07-15,new,29
39875,2024-10-13,expansion,50
39875,2025-01-11,churn,-29
39886,2025-05-11,new,29
39889,2025-11-20,new,79
39893,2025-10-05,new,79
39900,2025-06-15,new,29
39917,2025-04-02,new,29
39923,2023-02-05,new,29
39923,2023-05-06,expansion,50
39923,2023-08-04,churn,-29
39930,2024-10-11,new,29
39932,2026-02-24,new,29
39933,2025-01-08,new,79
39933,2025-07-07,churn,-79
39936,2023-12-09,new,29
39939,2024-07-20,new,29
39939,2025-01-16,churn,-29
39941,2026-02-27,new,29
39941,2026-05-28,expansion,50
39952,2024-08-22,new,79
39953,2023-09-22,new,29
39954,2024-09-02,new,79
39961,2024-04-29,new,199
39961,2024-10-26,churn,-199
39963,2025-07-30,new,199
39969,2026-02-28,new,199
39971,2026-02-28,new,29
39971,2026-08-27,churn,-29
39972,2025-04-09,new,29
39974,2023-12-10,new,199
40003,2024-04-12,new,29
40006,2025-08-03,new,29
40006,2026-01-30,churn,-29
40009,2023-10-01,new,199
40016,2025-09-24,new,29
40023,2025-08-06,new,199
40024,2023-07-16,new,29
40024,2024-01-12,churn,-29
40028,2025-02-23,new,29
40030,2025-03-28,new,199
40030,2025-09-24,churn,-199
40035,2023-09-16,new,79
40042,2023-02-02,new,199
40045,2023-02-06,new,29
40045,2023-05-07,expansion,50
40053,2023-03-22,new,29
40066,2025-12-27,new,29
40070,2023-02-10,new,29
40072,2023-07-31,new,79
40076,2024-01-28,new,29
40076,2024-04-27,contraction,-50
40076,2024-07-26,churn,-29
40077,2026-01-24,new,79
40080,2023-02-07,new,79
40082,2023-10-23,new,29
40088,2023-06-04,new,199
40093,2023-02-09,new,79
40093,2023-08-08,churn,-79
40107,2023-02-20,new,29
40107,2023-05-21,expansion,50
40108,2025-12-18,new,79
40121,2025-03-12,new,199
40129,2023-04-11,new,79
40132,2026-02-20,new,29
40135,2025-09-17,new,29
40135,2026-03-16,churn,-29
40136,2024-10-15,new,79
40136,2025-01-13,expansion,50
40141,2026-01-10,new,199
40141,2026-07-09,churn,-199
40142,2024-05-08,new,199
40153,2024-11-16,new,29
40155,2023-09-25,new,29
40165,2024-06-21,new,29
40173,2023-07-13,new,29
40183,2024-04-21,new,79
40188,2023-10-06,new,79
40188,2024-01-04,contraction,-50
40197,2023-01-19,new,29
40198,2023-09-02,new,29
40200,2025-06-27,new,29
40203,2023-05-05,new,29
40203,2023-11-01,churn,-29
40209,2025-12-17,new,29
40219,2023-12-30,new,79
40219,2024-03-29,contraction,-50
40230,2024-04-21,new,29
40230,2024-10-18,churn,-29
40234,2024-11-15,new,79
40234,2025-05-14,churn,-79
40239,2025-09-03,new,79
40246,2024-12-14,new,79
40247,2023-09-20,new,199
40254,2023-05-30,new,29
40256,2024-08-09,new,199
40256,2024-11-07,contraction,-50
40257,2025-03-26,new,29
40258,2024-12-06,new,29
40266,2025-09-20,new,29
40266,2025-12-19,expansion,50
40270,2025-11-04,new,29
40304,2025-09-22,new,29
40307,2024-02-10,new,29
40308,2025-05-31,new,29
40310,2023-11-07,new,29
40310,2024-02-05,contraction,-50
40331,2023-11-05,new,79
40335,2023-08-11,new,79
40349,2025-05-27,new,79
40349,2025-11-23,churn,-79
40354,2025-09-17,new,29
40354,2025-12-16,contraction,-50
40354,2026-03-16,churn,-29
40362,2023-03-22,new,29
40378,2024-04-15,new,29
40378,2024-10-12,churn,-29
40391,2025-09-19,new,29
40397,2025-12-01,new,29
40397,2026-05-30,churn,-29
40400,2025-03-21,new,29
40400,2025-06-19,expansion,50
40405,2024-12-19,new,29
40409,2024-05-22,new,29
40411,2026-03-12,new,29
40412,2023-10-12,new,29
40415,2025-07-24,new,79
40421,2024-04-02,new,199
40421,2024-07-01,contraction,-50
40421,2024-09-29,churn,-199
40423,2023-08-04,new,29
40423,2023-11-02,expansion,50
40427,2023-03-05,new,199
40430,2025-11-25,new,29
40432,2023-07-09,new,29
40434,2025-02-28,new,79
40434,2025-08-27,churn,-79
40438,2025-03-20,new,79
40438,2025-06-18,expansion,50
40445,2024-09-12,new,79
40448,2023-04-20,new,79
40456,2023-03-02,new,29
40456,2023-08-29,churn,-29
40458,2026-01-11,new,29
40463,2025-12-29,new,199
40463,2026-03-29,expansion,50
40465,2023-01-19,new,79
40472,2024-10-24,new,29
40476,2024-05-08,new,29
40476,2024-08-06,contraction,-50
40483,2025-10-31,new,199
40493,2023-08-22,new,29
40514,2024-06-27,new,79
40516,2024-02-03,new,29
40519,2023-10-10,new,29
40520,2025-10-01,new,29
40526,2026-02-14,new,79
40526,2026-08-13,churn,-79
40533,2024-04-26,new,29
40534,2025-09-04,new,29
40534,2025-12-03,expansion,50
40534,2026-03-03,churn,-29
40535,2023-02-16,new,29
40539,2025-04-09,new,79
40539,2025-07-08,expansion,50
40540,2023-12-06,new,199
40540,2024-06-03,churn,-199
40542,2023-10-27,new,29
40546,2024-12-04,new,79
40549,2024-12-19,new,29
40550,2023-07-08,new,199
40552,2024-11-17,new,29
40552,2025-02-15,contraction,-50
40554,2025-01-09,new,199
40556,2024-11-22,new,199
40560,2024-07-14,new,79
40560,2025-01-10,churn,-79
40562,2023-12-08,new,29
40565,2024-08-15,new,79
40565,2025-02-11,churn,-79
40566,2023-10-13,new,29
40566,2024-01-11,expansion,50
40570,2023-10-01,new,29
40570,2024-03-29,churn,-29
40578,2025-07-23,new,29
40582,2025-03-13,new,29
40583,2025-09-07,new,79
40583,2026-03-06,churn,-79
40589,2024-03-12,new,29
40592,2025-10-03,new,79
40592,2026-04-01,churn,-79
40600,2024-02-13,new,199
40600,2024-05-13,expansion,50
40604,2023-07-10,new,79
40605,2023-01-28,new,199
40605,2023-07-27,churn,-199
40612,2023-11-23,new,29
40621,2024-07-20,new,29
40622,2024-12-11,new,199
40627,2023-11-25,new,79
40647,2023-02-02,new,29
40648,2023-07-23,new,79
40654,2023-09-19,new,29
40657,2023-10-06,new,79
40659,2025-09-07,new,79
40661,2025-05-04,new,29
40664,2024-07-02,new,29
40667,2024-12-16,new,79
40671,2023-06-17,new,79
40671,2023-09-15,contraction,-50
40673,2024-11-18,new,29
40685,2025-03-26,new,29
40688,2023-07-14,new,29
40688,2024-01-10,churn,-29
40690,2023-04-18,new,79
40710,2026-02-16,new,79
40710,2026-08-15,churn,-79
40722,2024-12-08,new,29
40727,2023-04-05,new,79
40730,2023-01-17,new,29
40732,2025-09-25,new,79
40732,2026-03-24,churn,-79
40734,2025-10-19,new,79
40735,2023-09-24,new,79
40741,2023-06-28,new,29
40743,2025-01-31,new,29
40746,2023-01-20,new,199
40749,2023-10-12,new,29
40749,2024-04-09,churn,-29
40751,2025-04-10,new,29
40752,2025-04-14,new,29
40755,2025-09-22,new,29
40755,2025-12-21,expansion,50
40757,2025-06-09,new,29
40757,2025-09-07,contraction,-50
40758,2025-10-28,new,29
40759,2025-01-10,new,199
40761,2025-03-04,new,29
40763,2024-03-27,new,29
40764,2024-09-24,new,29
40770,2025-05-11,new,79
40770,2025-11-07,churn,-79
40773,2025-04-07,new,79
40792,2025-02-20,new,79
40792,2025-08-19,churn,-79
40794,2023-07-24,new,29
40795,2025-05-26,new,29
40801,2024-02-07,new,29
40801,2024-05-07,contraction,-50
40803,2024-02-02,new,29
40803,2024-05-02,expansion,50
40810,2023-08-12,new,29
40810,2023-11-10,contraction,-50
40816,2025-10-04,new,199
40817,2023-09-11,new,79
40819,2023-11-26,new,29
40819,2024-05-24,churn,-29
40829,2026-01-14,new,79
40833,2025-02-17,new,79
40839,2023-01-22,new,79
40839,2023-07-21,churn,-79
40852,2023-09-01,new,29
40855,2025-05-25,new,79
40860,2024-06-07,new,29
40860,2024-12-04,churn,-29
40861,2025-11-16,new,199
40861,2026-02-14,contraction,-50
40876,2024-02-13,new,199
40882,2024-04-07,new,29
40883,2025-03-15,new,79
40883,2025-09-11,churn,-79
40890,2023-01-23,new,199
40904,2023-03-05,new,29
40904,2023-06-03,expansion,50
40908,2025-08-02,new,29
40919,2024-06-04,new,79
40920,2024-09-19,new,199
40937,2023-02-09,new,29
40937,2023-05-10,contraction,-50
40937,2023-08-08,churn,-29
40944,2024-09-14,new,29
40946,2024-07-18,new,79
40948,2023-04-04,new,79
40948,2023-07-03,contraction,-50
40949,2024-07-08,new,79
40949,2025-01-04,churn,-79
40950,2024-05-08,new,29
40950,2024-11-04,churn,-29
40954,2026-01-16,new,199
40954,2026-04-16,expansion,50
40956,2024-06-12,new,199
40959,2025-11-08,new,29
40962,2024-10-15,new,29
40966,2025-02-17,new,79
40972,2023-05-12,new,79
40972,2023-11-08,churn,-79
40973,2023-09-01,new,29
40976,2023-11-02,new,29
40976,2024-01-31,expansion,50
40986,2024-02-22,new,29
40987,2023-08-01,new,79
40990,2023-06-04,new,29
40991,2025-01-16,new,29
40991,2025-07-15,churn,-29
40996,2023-08-15,new,29
40997,2026-02-05,new,29
40997,2026-05-06,expansion,50
40999,2023-11-25,new,29
40999,2024-05-23,churn,-29
41007,2023-12-16,new,79
41020,2024-01-02,new,199
41021,2023-04-01,new,29
41028,2024-09-11,new,29
41035,2025-11-12,new,79
41040,2025-08-05,new,29
41044,2023-04-12,new,29
41052,2023-03-01,new,79
41052,2023-05-30,contraction,-50
41055,2024-12-23,new,29
41059,2023-02-02,new,199
41067,2025-01-19,new,79
41070,2024-01-10,new,29
41079,2023-08-18,new,79
41087,2026-01-08,new,199
41090,2023-04-11,new,79
41093,2024-03-07,new,79
41100,2025-06-29,new,199
41104,2026-01-11,new,29
41113,2025-12-03,new,79
41116,2023-03-29,new,29
41117,2023-08-21,new,29
41117,2024-02-17,churn,-29
41118,2023-05-13,new,29
41120,2023-03-28,new,199
41120,2023-09-24,churn,-199
41121,2023-08-16,new,79
41124,2025-09-19,new,79
41124,2025-12-18,contraction,-50
41124,2026-03-18,churn,-79
41130,2023-08-13,new,29
41131,2025-06-26,new,199
41137,2026-02-04,new,79
41140,2023-04-05,new,29
41166,2025-06-21,new,29
41166,2025-09-19,expansion,50
41167,2023-09-22,new,79
41167,2024-03-20,churn,-79
41172,2024-10-15,new,79
41172,2025-04-13,churn,-79
41176,2023-02-24,new,79
41178,2025-04-18,new,199
41181,2025-04-19,new,199
41181,2025-07-18,contraction,-50
41182,2025-11-16,new,29
41182,2026-02-14,expansion,50
41185,2023-05-03,new,79
41185,2023-10-30,churn,-79
41186,2023-02-23,new,29
41188,2023-03-04,new,79
41196,2025-03-09,new,79
41201,2025-11-06,new,79
41201,2026-05-05,churn,-79
41207,2025-02-25,new,29
41212,2026-01-26,new,29
41217,2023-09-17,new,199
41218,2025-03-03,new,29
41218,2025-06-01,contraction,-50
41225,2023-02-24,new,79
41227,2025-09-22,new,79
41227,2026-03-21,churn,-79
41235,2025-02-13,new,199
41247,2023-04-16,new,199
41247,2023-07-15,expansion,50
41248,2026-02-21,new,79
41248,2026-05-22,contraction,-50
41248,2026-08-20,churn,-79
41249,2025-02-05,new,199
41249,2025-05-06,expansion,50
41254,2024-11-03,new,199
41255,2025-04-02,new,29
41255,2025-07-01,expansion,50
41260,2025-01-30,new,29
41261,2023-05-31,new,29
